11:02:08.109 [Party] Player "DKGreear12" (id=zhJxvJUIQcTeCgEZ3Xhlvc_WjNMgSdId2I-HV3Jo6tA=) joinded the party "Nighteriders" (id=1 ownerUID=zhJxvJUIQcTeCgEZ3Xhlvc_WjNMgSdId2I-HV3Jo6tA= ownerName=DKGreear12)
11:02:08.121 [Expansion Quests] - InitQuestSystemClient - Loaded existing player quest data for player with UID: zhJxvJUIQcTeCgEZ3Xhlvc_WjNMgSdId2I-HV3Jo6tA=
11:02:08.121 [Expansion Quests] - InitClientQuests_NormalQuests - Create new quest instance for quest: 5 - Creator UID: zhJxvJUIQcTeCgEZ3Xhlvc_WjNMgSdId2I-HV3Jo6tA=
11:02:08.121 [Expansion Quests] - InitClientQuests_NormalQuests - Create new quest instance for quest: 7 - Creator UID: zhJxvJUIQcTeCgEZ3Xhlvc_WjNMgSdId2I-HV3Jo6tA=
11:02:08.121 [Expansion Quests] - InitClientQuests_NormalQuests - Create new quest instance for quest: 11 - Creator UID: zhJxvJUIQcTeCgEZ3Xhlvc_WjNMgSdId2I-HV3Jo6tA=
11:02:12.851 [AI Patrol] Spawning 4 Shamans bots at <6793.978027, 15.111825, 11388.309570>
11:17:19.992 [Market] Player "DKGreear12" (id=zhJxvJUIQcTeCgEZ3Xhlvc_WjNMgSdId2I-HV3Jo6tA=) has sold makarovij70 x1 at the trader "Weapons (Gabi [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "Jalovisko Trading Zone" (pos=<8583.669922, 24.549999, 10515.000000>) and got 100.
11:17:47.289 [Market] Player "DKGreear12" (id=zhJxvJUIQcTeCgEZ3Xhlvc_WjNMgSdId2I-HV3Jo6tA=) has send a requested to sell mag_aug_30rnd x1 at the trader "Attachments (Irena [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "Jalovisko Trading Zone" (pos=<8583.669922, 24.549999, 10515.000000>).
11:17:47.359 [Market] Player "DKGreear12" (id=zhJxvJUIQcTeCgEZ3Xhlvc_WjNMgSdId2I-HV3Jo6tA=) has sold mag_aug_30rnd x1 at the trader "Attachments (Irena [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "Jalovisko Trading Zone" (pos=<8583.669922, 24.549999, 10515.000000>) and got 195.
11:17:47.441 [Market] Player "DKGreear12" (id=zhJxvJUIQcTeCgEZ3Xhlvc_WjNMgSdId2I-HV3Jo6tA=) has send a requested to sell mag_aug_30rnd x1 at the trader "Attachments (Irena [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "Jalovisko Trading Zone" (pos=<8583.669922, 24.549999, 10515.000000>).
11:17:47.558 [Market] Player "DKGreear12" (id=zhJxvJUIQcTeCgEZ3Xhlvc_WjNMgSdId2I-HV3Jo6tA=) has sold mag_aug_30rnd x1 at the trader "Attachments (Irena [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "Jalovisko Trading Zone" (pos=<8583.669922, 24.549999, 10515.000000>) and got 195.
11:17:50.078 [Market] Player "DKGreear12" (id=zhJxvJUIQcTeCgEZ3Xhlvc_WjNMgSdId2I-HV3Jo6tA=) has send a requested to sell mag_mp5_30rnd x1 at the trader "Attachments (Irena [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "Jalovisko Trading Zone" (pos=<8583.669922, 24.549999, 10515.000000>).
11:17:50.164 [Market] Player "DKGreear12" (id=zhJxvJUIQcTeCgEZ3Xhlvc_WjNMgSdId2I-HV3Jo6tA=) has sold mag_mp5_30rnd x1 at the trader "Attachments (Irena [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "Jalovisko Trading Zone" (pos=<8583.669922, 24.549999, 10515.000000>) and got 180.
11:17:51.031 [Market] Player "DKGreear12" (id=zhJxvJUIQcTeCgEZ3Xhlvc_WjNMgSdId2I-HV3Jo6tA=) has send a requested to sell mag_stanag_30rnd x1 at the trader "Attachments (Irena [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "Jalovisko Trading Zone" (pos=<8583.669922, 24.549999, 10515.000000>).
11:17:51.109 [Market] Player "DKGreear12" (id=zhJxvJUIQcTeCgEZ3Xhlvc_WjNMgSdId2I-HV3Jo6tA=) has sold mag_stanag_30rnd x1 at the trader "Attachments (Irena [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "Jalovisko Trading Zone" (pos=<8583.669922, 24.549999, 10515.000000>) and got 195.
11:18:07.625 [Expansion Quests] - CompleteQuest - Player with UID zhJxvJUIQcTeCgEZ3Xhlvc_WjNMgSdId2I-HV3Jo6tA= has completed quest 5
11:20:25.984 [ATM] Player "DKGreear12" (id=zhJxvJUIQcTeCgEZ3Xhlvc_WjNMgSdId2I-HV3Jo6tA=) has deposited 33692 on his ATM account.
11:22:50.359 [Party] Player "DKGreear12" (id=zhJxvJUIQcTeCgEZ3Xhlvc_WjNMgSdId2I-HV3Jo6tA=) left the party "Nighteriders" (id=1 ownerUID=zhJxvJUIQcTeCgEZ3Xhlvc_WjNMgSdId2I-HV3Jo6tA= ownerName=DKGreear12)
